brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,max_power,seats,selling_price
Maruti,3,35759.0,Dealer,Petrol,Automatic,22.0,81.8,5,595000
Maruti,4,30000.0,Dealer,Petrol,Manual,20.89,81.8,5,465000
Honda,4,50000.0,Dealer,Petrol,Manual,17.4,117.6,5,765000
Mercedes-Benz,7,60004.0,Dealer,Diesel,Automatic,19.27,170.0,5,1349000
Mercedes-Benz,10,83000.0,Dealer,Petrol,Automatic,12.0,182.25,5,1070000
Ford,3,19000.0,Dealer,Diesel,Manual,23.0,98.96,5,950000
Mahindra,3,30300.0,Dealer,Petrol,Manual,18.15,82.0,6,410000
Skoda,5,80260.0,Dealer,Petrol,Automatic,14.67,177.46,5,1675000
Honda,3,10000.0,Dealer,Petrol,Manual,17.5,88.7,5,849000
Maruti,7,42000.0,Dealer,Diesel,Manual,25.2,74.0,5,365000
Ford,7,62091.0,Dealer,Diesel,Manual,22.7,89.84,5,465000
Maruti,6,90000.0,Individual,Diesel,Manual,26.21,88.5,5,500000
Hyundai,9,47000.0,Dealer,Petrol,Automatic,16.95,78.9,5,300000
Maruti,4,36000.0,Dealer,Petrol,Automatic,21.4,83.1,5,600000
Hyundai,5,40000.0,Individual,Diesel,Manual,21.38,88.7,5,775000
Renault,6,56000.0,Dealer,Diesel,Manual,20.46,83.8,5,440000
Honda,5,25000.0,Dealer,Petrol,Automatic,18.0,117.3,5,870000
Toyota,5,85000.0,Dealer,Petrol,Automatic,19.16,158.2,5,1995000
Maruti,6,54500.0,Dealer,Petrol,Manual,23.26,88.5,5,452000
Maruti,3,20002.0,Trustmark Dealer,Petrol,Manual,22.0,81.8,5,575000
Honda,2,11000.0,Dealer,Diesel,Automatic,23.8,78.9,5,900000
Maruti,8,13910.0,Dealer,Petrol,Manual,20.92,67.1,5,230000
Maruti,6,79855.0,Dealer,Petrol,Manual,20.51,67.04,5,347000
Kia,1,9000.0,Dealer,Diesel,Automatic,17.8,113.4,5,1525000
Tata,3,9000.0,Dealer,Petrol,Automatic,17.0,108.5,5,895000
Mercedes-Benz,3,15000.0,Dealer,Petrol,Automatic,11.5,182.25,5,6000000
Ford,4,15800.0,Individual,Petrol,Manual,17.0,121.31,5,785000
Maruti,10,22500.0,Dealer,Petrol,Manual,19.7,46.3,5,120000
Hyundai,5,63000.0,Dealer,Diesel,Manual,21.38,88.7,5,750000
Maruti,15,20000.0,Individual,Petrol,Manual,19.7,46.3,5,85000
Maruti,3,16000.0,Dealer,Petrol,Manual,22.0,81.8,5,525000
Skoda,6,32000.0,Individual,Diesel,Manual,21.14,103.52,5,450000
Maruti,4,64000.0,Dealer,Diesel,Manual,28.09,88.5,5,710000
Honda,6,40000.0,Dealer,Petrol,Manual,18.0,86.7,5,425000
Kia,1,8000.0,Dealer,Diesel,Manual,20.8,113.4,5,1450000
Maruti,8,58000.0,Dealer,Diesel,Manual,22.9,74.0,5,360000
Maruti,7,38000.0,Dealer,Petrol,Manual,17.5,85.8,5,435000
Maruti,6,50168.0,Dealer,Diesel,Manual,25.2,74.0,5,450000
Renault,8,66733.0,Dealer,Diesel,Manual,19.01,108.45,5,409000
Hyundai,5,6600.0,Dealer,Petrol,Manual,18.9,82.0,5,440000
BMW,3,55000.0,Dealer,Diesel,Automatic,22.48,182.25,5,3990000
Hyundai,4,28000.0,Dealer,Diesel,Manual,23.9,126.2,5,825000
Mahindra,7,58232.0,Dealer,Diesel,Manual,15.1,140.0,7,625000
Maruti,3,15161.0,Trustmark Dealer,Petrol,Manual,21.63,67.04,5,485000
Hyundai,7,56000.0,Dealer,Diesel,Manual,24.0,70.0,5,325000
Maruti,5,29000.0,Dealer,CNG,Manual,15.1,73.0,5,295000
Maruti,8,73536.0,Dealer,Diesel,Manual,22.9,74.0,5,353000
Ford,8,47000.0,Dealer,Diesel,Manual,22.7,89.84,5,460000
Mahindra,6,60000.0,Dealer,Diesel,Manual,15.4,120.0,7,925000
Renault,8,51235.0,Dealer,Diesel,Manual,19.01,108.45,5,415000
Hyundai,4,37500.0,Dealer,Petrol,Manual,25.0,82.0,5,485000
Honda,7,59000.0,Dealer,Diesel,Manual,25.1,98.6,5,550000
Volkswagen,6,51000.0,Dealer,Diesel,Automatic,22.15,108.6,5,585000
Volkswagen,6,75000.0,Dealer,Petrol,Automatic,17.21,103.5,5,525000
Mercedes-Benz,5,35000.0,Individual,Diesel,Automatic,11.3,182.25,7,4300000
BMW,2,2300.0,Individual,Diesel,Automatic,17.09,182.25,4,5899000
Hyundai,3,41000.0,Dealer,Petrol,Manual,18.6,81.83,5,579000
Hyundai,9,40000.0,Dealer,Petrol,Manual,17.92,62.1,5,250000
Honda,1,4600.0,Dealer,Petrol,Manual,17.8,119.35,5,1175000
Skoda,11,42000.0,Dealer,Petrol,Manual,13.1,157.8,5,400000
Maruti,8,68000.0,Dealer,Petrol,Manual,16.02,93.7,7,495000
Honda,12,62380.0,Dealer,Petrol,Manual,13.5,130.0,5,245000
Hyundai,7,25000.0,Dealer,Petrol,Manual,18.9,82.0,5,500000
BMW,6,49000.0,Dealer,Diesel,Automatic,18.88,182.25,5,1890000
Maruti,15,84800.0,Dealer,Petrol,Manual,16.1,85.0,5,185000
Mahindra,5,30000.0,Dealer,Diesel,Manual,15.4,120.0,7,1000000
Mercedes-Benz,8,38000.0,Dealer,Diesel,Automatic,14.84,170.0,5,1200000
Renault,5,64000.0,Dealer,Diesel,Manual,19.87,83.8,5,680000
Jeep,2,28000.0,Dealer,Petrol,Manual,16.0,160.0,5,1450000
Honda,4,32000.0,Dealer,Petrol,Manual,17.8,86.7,5,495000
Volkswagen,4,35000.0,Dealer,Petrol,Automatic,17.21,103.6,5,735000
Audi,4,71000.0,Dealer,Diesel,Automatic,12.07,182.25,7,4700000
Honda,6,42000.0,Individual,Petrol,Manual,18.0,86.7,5,390000
Maruti,4,70000.0,Individual,Petrol,Manual,21.4,83.1,5,500000
Mercedes-Benz,3,28000.0,Dealer,Petrol,Automatic,8.9,182.25,7,7000000
Ford,7,81360.0,Dealer,Diesel,Manual,22.7,89.84,5,451000
Honda,3,33000.0,Dealer,Diesel,Manual,25.5,98.6,5,840000
Maruti,3,28000.0,Dealer,Petrol,Manual,23.26,88.5,5,625000
Maruti,10,62000.0,Dealer,Petrol,Manual,17.5,85.8,5,250000
Hyundai,9,42000.0,Dealer,Diesel,Manual,21.9,90.0,5,275000
Maruti,4,33200.0,Dealer,CNG,Manual,26.2,58.2,5,350000
Mahindra,2,25000.0,Individual,Diesel,Automatic,15.1,152.87,7,1800000
Maruti,6,30000.0,Dealer,Petrol,Manual,21.4,83.1,5,520000
Maruti,3,52000.0,Dealer,Diesel,Manual,24.3,88.5,5,745000
Mercedes-Benz,9,66000.0,Dealer,Diesel,Manual,15.8,170.0,5,899000
Maruti,4,68100.0,Dealer,Diesel,Manual,24.3,88.5,5,675000
Maruti,10,62000.0,Dealer,Diesel,Manual,19.3,73.9,5,265000
Maruti,5,47061.0,Dealer,Petrol,Automatic,21.4,83.1,5,655000
Hyundai,1,8268.0,Dealer,Petrol,Manual,20.3,68.07,5,445000
Maruti,5,36000.0,Dealer,Petrol,Manual,23.1,67.04,5,375000
BMW,13,59869.0,Dealer,Petrol,Automatic,10.6,182.25,5,550000
Renault,4,43616.0,Dealer,Petrol,Manual,25.17,53.3,5,290000
BMW,9,75000.0,Dealer,Diesel,Automatic,18.88,182.25,5,1290000
Hyundai,6,43000.0,Dealer,Petrol,Manual,17.43,105.5,5,580000
Maruti,5,92000.0,Dealer,Petrol,Manual,21.4,83.1,5,570000
Honda,3,45178.0,Dealer,Petrol,Manual,18.7,88.7,5,650000
Hyundai,5,54000.0,Dealer,Diesel,Manual,24.0,70.0,5,465000
Honda,9,47000.0,Dealer,Petrol,Manual,17.0,118.0,5,425000
BMW,9,60000.0,Dealer,Diesel,Automatic,17.05,182.25,5,800000
Hyundai,5,52000.0,Dealer,Petrol,Manual,13.0,121.3,5,925000
Ford,5,50000.0,Dealer,Diesel,Automatic,10.91,182.25,7,2650000
Volkswagen,10,62000.0,Dealer,Petrol,Manual,16.47,73.9,5,315000
Renault,8,63000.0,Dealer,Diesel,Manual,20.45,83.8,5,415000
Toyota,11,67000.0,Dealer,Diesel,Manual,11.5,171.0,7,825000
Ford,7,65554.0,Dealer,Diesel,Manual,22.7,89.84,5,565000
Maruti,7,75854.0,Dealer,Diesel,Manual,23.4,74.0,5,341000
Maruti,4,26000.0,Dealer,Petrol,Automatic,18.5,83.14,5,645000
Hyundai,6,52000.0,Dealer,Petrol,Manual,18.6,81.83,5,486000
Honda,2,35000.0,Individual,Petrol,Manual,19.5,88.76,5,550000
Mahindra,4,65000.0,Dealer,Diesel,Automatic,16.0,140.0,7,1175000
Honda,2,19000.0,Dealer,Petrol,Manual,17.8,86.7,5,580000
Maruti,7,70000.0,Individual,Diesel,Manual,25.2,74.0,5,365000
Hyundai,5,29842.0,Dealer,Petrol,Manual,18.5,82.9,5,499000
Maruti,3,35000.0,Dealer,Diesel,Automatic,24.3,88.5,5,835000
Datsun,5,47000.0,Dealer,Petrol,Manual,20.71,53.64,5,299000
Hyundai,6,130000.0,Individual,Diesel,Manual,24.0,70.0,5,350000
Honda,3,26000.0,Dealer,Petrol,Automatic,17.4,117.6,5,1075000
Maruti,8,78000.0,Dealer,Diesel,Manual,23.4,74.0,5,325000
Hyundai,7,50000.0,Dealer,Diesel,Manual,21.9,88.76,5,500000
Mahindra,8,50000.0,Individual,Diesel,Manual,15.1,140.0,7,600000
Maruti,11,60000.0,Individual,Petrol,Manual,18.9,67.0,5,150000
Maruti,10,52000.0,Dealer,CNG,Manual,26.2,58.2,5,210000
Honda,8,35000.0,Dealer,Petrol,Manual,17.0,118.0,5,495000
Mercedes-Benz,3,8000.0,Dealer,Petrol,Automatic,14.74,181.04,5,3650000
Hyundai,4,62000.0,Dealer,Diesel,Manual,23.9,126.2,5,760000
Nissan,2,11687.0,Trustmark Dealer,Petrol,Manual,14.23,104.55,5,880000
Hyundai,7,70000.0,Dealer,Diesel,Manual,22.54,88.76,5,340000
Toyota,2,15500.0,Dealer,Diesel,Manual,14.24,174.5,7,3090000
Hyundai,3,43000.0,Dealer,Petrol,Manual,17.0,121.3,5,940000
Toyota,4,51000.0,Dealer,Diesel,Automatic,11.36,171.5,7,1590000
Mercedes-Benz,3,15000.0,Dealer,Diesel,Automatic,11.0,182.25,7,7199000
Renault,3,33124.0,Dealer,Petrol,Manual,25.17,53.3,5,335000
Hyundai,2,1470.0,Dealer,Petrol,Manual,15.8,121.3,5,1290000
Maruti,7,73956.0,Dealer,Diesel,Manual,25.2,74.0,5,378000
Maruti,7,64000.0,Dealer,Petrol,Manual,18.9,67.1,5,265000
Maruti,6,15000.0,Dealer,Petrol,Manual,22.74,47.3,5,275000
Hyundai,9,73500.0,Dealer,Petrol,Manual,19.81,68.05,5,235000
Maruti,7,49000.0,Dealer,Petrol,Manual,20.73,91.2,5,626000
Maruti,4,32000.0,Dealer,Petrol,Manual,20.89,81.8,5,465000
Honda,4,35000.0,Dealer,Petrol,Manual,17.8,117.3,5,725000
Hyundai,8,80849.0,Dealer,Diesel,Manual,22.54,88.76,5,290000
Maruti,4,24000.0,Dealer,Petrol,Manual,21.01,81.8,5,675000
Tata,4,30000.0,Individual,Petrol,Automatic,23.84,83.83,5,480000
Honda,6,71678.0,Dealer,Diesel,Manual,25.1,98.6,5,610000
Maruti,5,65000.0,Dealer,Petrol,Manual,18.6,85.8,5,465000
Maruti,5,60000.0,Dealer,Diesel,Manual,24.3,88.5,5,685000
Maruti,8,30500.0,Dealer,Petrol,Manual,22.0,81.8,5,385000
Maruti,4,47000.0,Individual,Petrol,Automatic,20.51,67.0,5,390000
Volkswagen,7,76500.0,Individual,Diesel,Manual,20.34,103.2,5,400000
Jeep,2,29000.0,Dealer,Petrol,Manual,16.0,160.0,5,1430000
Ford,5,37000.0,Dealer,Petrol,Manual,15.85,110.4,5,675000
Honda,4,56239.0,Trustmark Dealer,Petrol,Manual,17.8,117.3,5,745000
Honda,1,3000.0,Dealer,Petrol,Manual,19.5,88.76,5,715000
Audi,6,30000.0,Individual,Diesel,Automatic,17.11,174.33,5,1800000
Toyota,2,27000.0,Dealer,Diesel,Automatic,11.36,171.5,7,2225000
Audi,7,50500.0,Dealer,Diesel,Automatic,17.68,174.33,5,1725000
Hyundai,6,65000.0,Dealer,Diesel,Automatic,17.6,126.2,5,835000
Ford,2,16000.0,Dealer,Petrol,Manual,17.0,121.31,5,925000
Maruti,4,25000.0,Dealer,Diesel,Manual,28.4,74.02,5,650000
BMW,3,19100.0,Dealer,Diesel,Automatic,16.77,182.25,5,7975000
Hyundai,3,60000.0,Individual,Diesel,Manual,22.1,88.7,5,875000
Maruti,4,44000.0,Dealer,Diesel,Manual,24.52,88.5,7,725000
Mercedes-Benz,9,67000.0,Dealer,Petrol,Automatic,11.74,182.25,5,780000
Honda,6,89000.0,Dealer,Diesel,Manual,26.0,98.6,5,549000
Maruti,4,29000.0,Dealer,Petrol,Manual,20.73,91.2,5,750000
Volkswagen,3,58000.0,Individual,Diesel,Automatic,21.5,108.5,5,950000
Maruti,4,33528.0,Trustmark Dealer,Petrol,Manual,21.4,83.1,5,540000
Maruti,4,43733.0,Dealer,Petrol,Manual,20.4,81.8,5,489000
Maruti,2,10000.0,Dealer,Petrol,Automatic,19.56,81.8,5,781000
Hyundai,8,65001.0,Dealer,Diesel,Manual,21.9,88.76,5,349000
Maruti,9,90000.0,Individual,Petrol,Manual,17.5,85.8,5,350000
MG,2,14400.0,Dealer,Petrol,Automatic,13.96,141.0,5,1749000
Honda,2,12000.0,Dealer,Petrol,Automatic,17.4,117.6,5,1350000
Honda,4,53000.0,Dealer,Petrol,Manual,17.4,117.6,5,880000
Honda,4,51000.0,Individual,Petrol,Manual,17.8,86.7,5,600000
Maruti,6,84999.0,Dealer,Diesel,Manual,27.39,74.0,5,515000
BMW,4,46000.0,Dealer,Diesel,Automatic,18.12,182.25,5,3250000
Audi,7,85000.0,Dealer,Diesel,Automatic,17.11,174.33,5,1450000
Maruti,6,50000.0,Dealer,Petrol,Automatic,22.0,81.8,5,450000
Honda,6,63000.0,Dealer,Diesel,Manual,26.0,98.6,5,575000
Hyundai,9,30917.0,Dealer,Diesel,Manual,22.32,126.3,5,465000
Maruti,5,27000.0,Dealer,Petrol,Manual,21.4,83.1,5,585000
Maruti,11,68000.0,Dealer,Petrol,Manual,16.1,85.0,5,240000
Hyundai,3,8143.0,Individual,Petrol,Manual,19.1,98.6,5,930000
Honda,2,21500.0,Dealer,Petrol,Automatic,16.5,139.46,5,1625000
MG,2,4000.0,Dealer,Petrol,Automatic,13.96,141.0,5,1875000
Hyundai,5,58500.0,Dealer,Diesel,Manual,19.67,126.2,5,770000
Maruti,6,65000.0,Dealer,Diesel,Manual,19.3,73.9,5,475000
Maruti,8,99426.0,Dealer,Diesel,Manual,22.9,74.0,5,353000
Mercedes-Benz,2,24300.0,Dealer,Petrol,Automatic,11.9,182.25,5,3775000
Toyota,5,48000.0,Dealer,Diesel,Automatic,11.36,171.5,7,1680000
Ford,6,75000.0,Dealer,Diesel,Manual,25.83,99.0,5,395000
Maruti,3,37000.0,Individual,Petrol,Manual,21.56,103.25,5,700000
Honda,3,40000.0,Dealer,Diesel,Manual,25.8,98.6,5,725000
Lexus,4,52000.0,Dealer,Petrol,Automatic,18.8,182.25,5,6200000
Maruti,6,52000.0,Dealer,Petrol,Manual,21.79,67.05,5,310000
Honda,7,78000.0,Dealer,Diesel,Manual,26.0,98.6,5,550000
Toyota,6,125000.0,Dealer,Diesel,Manual,12.8,102.0,7,895000
Honda,4,25656.0,Dealer,Petrol,Manual,17.5,88.7,5,760000
Honda,9,130000.0,Dealer,Petrol,Automatic,16.8,116.3,5,440000
Maruti,3,48000.0,Dealer,Diesel,Manual,27.39,74.0,5,599000
Honda,6,50000.0,Individual,Petrol,Manual,17.4,117.3,5,620000
Mercedes-Benz,3,4000.0,Dealer,Petrol,Automatic,7.81,182.25,4,13000000
Hyundai,6,76000.0,Dealer,Diesel,Manual,19.67,126.2,5,800000
Maruti,4,25000.0,Dealer,Petrol,Manual,21.01,81.8,5,625000
Honda,6,73000.0,Dealer,Diesel,Manual,26.0,98.6,5,540000
Mercedes-Benz,7,69550.0,Dealer,Diesel,Automatic,14.84,170.0,5,1295000
Maruti,5,28014.0,Dealer,Petrol,Manual,20.73,91.1,5,603000
Hyundai,1,1200.0,Dealer,Petrol,Manual,18.27,118.35,5,1075000
Hyundai,5,33060.0,Dealer,Petrol,Manual,17.01,121.3,5,625000
Maruti,4,25000.0,Dealer,Petrol,Automatic,22.0,81.8,5,610000
Maruti,7,60001.0,Dealer,Diesel,Manual,25.2,74.0,5,310000
Maruti,4,37001.0,Dealer,Petrol,Manual,21.21,81.8,5,599000
Toyota,4,68745.0,Dealer,Diesel,Manual,13.68,147.8,7,1631000
Hyundai,6,70000.0,Individual,Diesel,Manual,19.67,126.2,5,890000
Honda,7,71000.0,Dealer,Diesel,Manual,25.8,98.6,5,350000
Skoda,6,52000.0,Dealer,Diesel,Manual,21.14,103.52,5,515000
Maruti,5,43000.0,Dealer,Petrol,Manual,21.01,81.8,5,650000
Mahindra,4,34000.0,Dealer,Diesel,Automatic,16.0,140.0,7,1175000
Maruti,11,68000.0,Dealer,Petrol,Manual,22.0,81.8,5,245000
Ford,5,130000.0,Individual,Diesel,Manual,22.77,98.59,5,525000
Mahindra,8,47000.0,Dealer,Diesel,Manual,16.0,140.0,7,650000
Maruti,8,40000.0,Dealer,Petrol,Manual,18.9,67.1,5,285000
Honda,11,57000.0,Dealer,Petrol,Automatic,15.6,116.3,5,350000
Maruti,8,65209.0,Dealer,Diesel,Manual,22.9,74.0,5,330000
Maruti,2,7669.0,Dealer,Petrol,Automatic,17.99,103.2,6,1175000
Ford,6,50000.0,Dealer,Diesel,Manual,21.7,98.96,5,560000
Maruti,8,64000.0,Dealer,CNG,Manual,26.6,58.16,5,270000
Hyundai,2,16415.0,Individual,Petrol,Manual,18.9,81.86,5,515000
Honda,3,12000.0,Individual,Petrol,Manual,17.4,117.6,5,900000
Volkswagen,5,45000.0,Dealer,Petrol,Manual,16.2,74.0,5,450000
Hyundai,5,63000.0,Dealer,Petrol,Manual,18.9,82.0,5,450000
BMW,9,50000.0,Dealer,Diesel,Automatic,18.88,182.25,5,845000
Maruti,14,30000.0,Individual,Petrol,Manual,18.9,67.0,5,70000
Maruti,4,29000.0,Dealer,Petrol,Manual,20.89,81.8,5,520000
Maruti,6,52000.0,Dealer,Petrol,Manual,20.73,91.1,5,565000
Hyundai,9,62000.0,Dealer,Petrol,Manual,17.01,121.3,5,420000
Toyota,7,61000.0,Dealer,Diesel,Automatic,12.55,168.5,7,1690000
Honda,4,35000.0,Dealer,Petrol,Manual,17.5,88.7,5,765000
Hyundai,9,73500.0,Dealer,Petrol,Manual,20.36,78.9,5,240000
Maruti,13,63248.0,Dealer,Petrol,Manual,16.1,85.0,5,170000
Maruti,6,49098.0,Dealer,Petrol,Manual,20.73,91.1,5,585000
Volkswagen,9,90000.0,Individual,Diesel,Manual,22.07,73.9,5,210000
Maruti,4,59000.0,Dealer,Diesel,Automatic,28.4,74.02,5,675000
Honda,2,45000.0,Dealer,Petrol,Automatic,18.3,88.76,5,675000
Maruti,7,47000.0,Dealer,Diesel,Manual,26.21,88.5,5,495000
Skoda,8,42000.0,Dealer,Petrol,Manual,15.0,103.5,5,325000
Maruti,6,56000.0,Dealer,Diesel,Manual,28.09,88.5,5,510000
Toyota,6,47000.0,Dealer,Diesel,Manual,12.99,100.0,7,865000
Mercedes-Benz,3,22000.0,Dealer,Diesel,Automatic,10.0,170.0,5,4450000
Mahindra,2,25000.0,Dealer,Diesel,Manual,17.3,121.0,8,800000
Ford,3,59012.0,Dealer,Diesel,Manual,25.83,99.0,5,590000
Maruti,4,10000.0,Dealer,Petrol,Manual,21.21,81.8,5,675000
BMW,9,88000.0,Dealer,Diesel,Automatic,16.09,182.25,5,1275000
Hyundai,5,62000.0,Dealer,Petrol,Manual,17.0,80.0,5,545000
Maruti,6,63000.0,Dealer,Petrol,Manual,23.1,67.04,5,385000
Honda,11,45000.0,Dealer,Petrol,Manual,14.8,130.2,5,310000
Maruti,2,17000.0,Dealer,Petrol,Manual,15.37,73.0,7,390000
Hyundai,7,63000.0,Dealer,Diesel,Manual,23.0,90.0,5,365000
BMW,7,18500.0,Dealer,Diesel,Automatic,18.88,182.25,5,1400000
BMW,10,72000.0,Dealer,Diesel,Automatic,16.07,181.0,4,610000
Honda,5,40000.0,Dealer,Petrol,Automatic,19.0,88.7,5,630000
Toyota,6,35000.0,Individual,Diesel,Manual,12.99,100.6,7,990000
Honda,5,55000.0,Dealer,Petrol,Automatic,18.0,117.3,5,750000
Maruti,5,20000.0,Individual,Petrol,Manual,21.21,81.8,5,450000
Honda,4,33000.0,Dealer,Petrol,Manual,17.8,119.35,5,790000
Mahindra,5,70066.0,Dealer,Diesel,Manual,16.0,140.0,7,785000
Maruti,5,58000.0,Dealer,Diesel,Manual,24.3,88.5,5,690000
Honda,5,62000.0,Dealer,Petrol,Automatic,14.4,151.89,5,1450000
Maruti,9,62443.0,Dealer,Petrol,Manual,18.9,67.1,5,235000
Hyundai,6,60000.0,Dealer,Diesel,Manual,21.9,90.0,5,350000
Mahindra,5,55000.0,Dealer,Diesel,Manual,15.4,120.0,8,975000
Hyundai,11,60000.0,Individual,Petrol,Manual,20.36,78.9,5,165000
Maruti,14,40000.0,Dealer,Petrol,Manual,19.7,46.3,5,80000
Mahindra,5,68000.0,Dealer,Diesel,Manual,25.32,77.0,6,400000
Honda,7,45892.0,Dealer,Diesel,Manual,25.8,98.6,5,369000
MG,1,20000.0,Dealer,Diesel,Manual,17.41,167.68,5,1795000
Honda,6,35000.0,Dealer,Diesel,Manual,26.0,98.6,5,621000
Maruti,12,130000.0,Individual,Petrol,Manual,17.5,85.8,5,175000
Audi,8,33000.0,Dealer,Diesel,Automatic,17.11,174.33,5,1349000
Hyundai,2,25000.0,Individual,Petrol,Automatic,18.9,81.86,5,570000
Mahindra,6,57000.0,Dealer,Diesel,Manual,16.0,140.0,7,925000
Honda,7,87000.0,Dealer,Diesel,Manual,25.8,98.6,5,375000
Hyundai,3,15800.0,Dealer,Petrol,Automatic,18.9,81.86,5,479000
Mahindra,4,56000.0,Dealer,Diesel,Manual,16.0,140.0,7,925000
Renault,5,45000.0,Individual,Petrol,Manual,23.01,67.0,5,225000
Ford,8,30000.0,Individual,Diesel,Manual,20.0,68.05,5,250000
Hyundai,3,25000.0,Dealer,Petrol,Manual,18.6,81.86,5,550000
Hyundai,3,36000.0,Dealer,Petrol,Manual,18.9,81.86,5,520000
Hyundai,5,22000.0,Dealer,Petrol,Manual,18.6,81.83,5,549000
BMW,5,41000.0,Dealer,Diesel,Automatic,21.76,182.25,5,2525000
BMW,2,10000.0,Dealer,Diesel,Automatic,20.68,182.25,5,3200000
Toyota,8,60000.0,Individual,Diesel,Automatic,11.5,169.0,7,1300000
Mahindra,3,22000.0,Dealer,Diesel,Manual,16.55,105.0,6,835000
Maruti,4,2100.0,Dealer,Petrol,Manual,19.01,103.26,7,725000
Mahindra,10,65001.0,Dealer,Diesel,Manual,12.05,120.0,7,449000
Hyundai,6,52323.0,Dealer,Diesel,Automatic,19.08,126.2,5,665000
Honda,5,15000.0,Individual,Petrol,Manual,18.0,86.7,5,500000
Mercedes-Benz,7,42005.0,Dealer,Diesel,Automatic,13.0,182.25,5,1575000
Maruti,7,80000.0,Dealer,Petrol,Manual,19.0,85.8,5,310000
Volkswagen,6,52752.0,Dealer,Petrol,Manual,18.78,74.0,5,390000
Maruti,3,40000.0,Dealer,Petrol,Automatic,21.21,81.8,5,625000
Hyundai,7,89000.0,Dealer,Diesel,Manual,22.32,126.32,5,650000
Maruti,5,55000.0,Dealer,Diesel,Manual,25.2,74.0,5,410000
Maruti,6,57000.0,Dealer,Petrol,Manual,21.21,81.8,5,460000
Honda,14,42000.0,Dealer,Petrol,Manual,17.7,78.0,5,165000
Ford,6,42000.0,Dealer,Petrol,Automatic,14.7,120.69,5,650000
Datsun,6,45000.0,Dealer,Petrol,Manual,19.02,67.05,5,250000
Maruti,5,77950.0,Dealer,CNG,Manual,26.6,58.16,5,340000
Honda,2,16000.0,Dealer,Petrol,Manual,17.4,117.3,5,1090000
Mahindra,6,64000.0,Dealer,Diesel,Manual,16.55,105.0,7,750000
BMW,9,69000.0,Dealer,Diesel,Automatic,18.48,177.0,5,1350000
Toyota,7,61000.0,Dealer,Diesel,Automatic,12.55,168.5,7,1680000
Maruti,7,45000.0,Dealer,Petrol,Manual,19.1,85.8,5,420000
Hyundai,6,48300.0,Dealer,Diesel,Manual,22.54,88.73,5,485000
Maruti,4,47000.0,Dealer,Diesel,Manual,28.09,88.5,5,700000
Maruti,3,9313.0,Dealer,Petrol,Automatic,21.21,81.8,5,745000
Honda,10,58568.0,Dealer,Petrol,Manual,16.8,116.4,5,350000
Honda,2,68000.0,Dealer,Diesel,Automatic,21.0,78.9,5,800000
Honda,10,70000.0,Individual,Petrol,Manual,14.8,130.2,5,400000
Maruti,8,50000.0,Dealer,Diesel,Manual,22.9,74.0,5,350000
Maruti,9,70000.0,Dealer,Petrol,Manual,16.02,93.7,7,425000
Volkswagen,6,65869.0,Dealer,Petrol,Manual,16.2,74.0,5,465000
Honda,5,50000.0,Individual,Petrol,Manual,17.8,117.3,5,660000
Maruti,7,51000.0,Dealer,CNG,Manual,32.52,58.33,5,245000
Maruti,12,68000.0,Dealer,Petrol,Manual,17.5,85.8,5,210000
Honda,6,63000.0,Dealer,Diesel,Manual,26.0,98.6,5,575000
Hyundai,4,32891.0,Dealer,Petrol,Manual,18.9,82.0,5,450000
Mahindra,5,51000.0,Dealer,Diesel,Manual,15.4,120.0,7,960000
Honda,6,80000.0,Dealer,Petrol,Automatic,13.7,153.86,5,1375000
Hyundai,5,72000.0,Dealer,Diesel,Manual,19.67,126.2,5,825000
Maruti,4,23000.0,Individual,Petrol,Manual,21.4,83.1,5,550000
Renault,8,58000.0,Dealer,Diesel,Manual,19.01,108.45,5,415000
Jaguar,8,66000.0,Dealer,Diesel,Automatic,16.36,182.25,5,1750000
Honda,15,57526.0,Dealer,Petrol,Manual,13.0,90.0,5,90000
Toyota,3,48000.0,Dealer,Petrol,Automatic,10.75,163.7,7,1790000
BMW,12,74000.0,Dealer,Petrol,Automatic,12.05,154.0,5,565000
Maruti,1,35000.0,Dealer,Petrol,Manual,22.0,81.8,5,575000
Honda,10,39000.0,Dealer,Petrol,Manual,17.0,118.0,5,349000
Mahindra,6,58000.0,Dealer,Diesel,Manual,16.0,140.0,7,790000
Ford,8,76091.0,Dealer,Diesel,Manual,20.0,68.05,5,245000
Maruti,5,30265.0,Dealer,CNG,Manual,30.46,47.3,5,295000
Toyota,9,39000.0,Dealer,Diesel,Manual,12.99,100.0,7,650000
Honda,9,40383.0,Dealer,Petrol,Manual,16.7,88.8,5,325000
Honda,10,70778.0,Dealer,Petrol,Manual,17.0,118.0,5,360000
Maruti,3,32000.0,Dealer,Diesel,Manual,27.39,74.0,5,615000
Skoda,7,32000.0,Dealer,Petrol,Manual,13.1,157.75,5,950000
Maruti,5,39000.0,Dealer,Petrol,Manual,22.0,81.8,5,495000
Honda,6,58000.0,Dealer,Petrol,Manual,17.8,117.3,5,620000
Hyundai,3,11500.0,Dealer,Petrol,Manual,17.43,105.5,5,825000
Maruti,11,40000.0,Individual,Petrol,Manual,19.7,46.3,5,170000
Toyota,4,52000.0,Dealer,Diesel,Manual,13.68,147.51,7,1450000
